date	where	score	winner	loser
2021-10-16	H	7-0	Adelphi University	St. Anselm College
2021-10-16	A	5-2	Bentley University	American International College
2021-10-16	N	5-2	Boston University	University of Rhode Island
2021-10-16	N	6-3	Case Western Reserve University	University of Findlay
2021-10-16	H	6-1	Chestnut Hill College	Dominican College
2021-10-16	H	5-0	Colby-Sawyer College	University of Saint Joseph (CT)
2021-10-16	H	9-0	CUNY: Baruch College	CUNY: Lehman College
2021-10-16	H	8-1	CUNY: Hunter College	SUNY at Purchase
2021-10-16	A	5-2	Goldey-Beacom College	Post University
2021-10-16	A	7-2	Gordon College	Suffolk University
2021-10-16	A	7-0	Hillsdale College	Davenport University
2021-10-16	A	6-3	Illinois Wesleyan University	North Park University
2021-10-16	H	4-0	Le Moyne College	Stonehill College
2021-10-16	A	7-0	Maryville University of Saint Louis	University of Southern Indiana
2021-10-16	A	8-1	Millikin University	Augustana College - IL
2021-10-16	H	8-1	North Central College	Carthage College
2021-10-16	A	5-0	Regis College - Massachusetts	Simmons University
2021-10-16	H	9-0	Rutgers University - Camden	Cedar Crest College
2021-10-16	H	4-3	Southwest Minnesota State University	Doane College
2021-10-16	H	4-3	Thomas More College	Wittenberg University
2021-10-16	H	5-0	Transylvania University	Rose-Hulman Institute of Technology
2021-10-16	A	8-1	University of Findlay	Oberlin College
2021-10-16	A	9-0	University of Massachusetts Dartmouth	Western Connecticut State University
2021-10-16	N	5-2	University of Rhode Island	Villanova University
2021-10-16	A	7-2	University of Wisconsin-Stevens Point	University of Wisconsin-River Falls
2021-10-16	H	8-1	University of Wisconsin-Whitewater	University of Wisconsin-Stout
2021-10-16	H	5-2	Valparaiso University	Grand Valley State University
2021-10-16	H	4-3	Wagner College	Saint Francis College - NY
2021-10-16	H	9-0	Wheaton College - IL	Carroll University - Wisconsin
2021-10-17	A	8-1	Bridgewater State College	Plymouth State University
2021-10-17	H	7-0	Colgate University	Daemen College
2021-10-17	H	8-1	SUNY at Purchase	Yeshiva University
2021-10-17	N	5-0	Transylvania University	Anderson University - IN
2021-10-17	A	9-0	Westminster College - Pennsylvania	Marietta College
2021-10-18	H	7-0	St. Thomas Aquinas College	Dominican College
2021-10-19	H	5-3	Gordon College	Salve Regina University
2021-10-19	H	7-2	Grove City College	St. Vincent College
2021-10-19	H	6-1	North Park University	Elmhurst College
2021-10-19	H	5-0	Plymouth State University	Salem State University
2021-10-19	H	7-0	Rockhurst University	William Jewell College
2021-10-19	H	6-0	Roger Williams University	Western New England University
2021-10-19	H	5-2	Thomas Jefferson University	University of the Sciences in Philadelphia
2021-10-19	H	9-0	Westminster College - Pennsylvania	Thiel College
2021-10-19	H	9-0	Yeshiva University	CUNY: Lehman College
2021-10-20	H	4-2	Adelphi University	Stonehill College
2021-10-20	H	4-3	College of the Holy Cross	Assumption College
2021-10-20	A	6-1	Newberry College	Emmanuel College - GA
2021-10-20	H	7-0	Oakland City University	Kentucky Wesleyan College
2021-10-20	A	6-1	St. Thomas Aquinas College	West Chester University of Pennsylvania
2021-10-21	N	5-4	Augustana College - IL	Carthage College
2021-10-21	H	5-1	Bridgewater State College	Plymouth State University
2021-10-21	H	5-4	CUNY: John Jay College	Yeshiva University
2021-10-21	H	5-0	Endicott College	Gordon College
2021-10-21	N	5-0	Millikin University	Illinois Wesleyan University
2021-10-21	N	5-0	North Central College	North Park University
2021-10-21	A	5-4	Roger Williams University	Nichols College
2021-10-21	N	5-1	Wheaton College - IL	Carroll University - Wisconsin
2021-10-22	A	4-0	Adelphi University	Le Moyne College
2021-10-22	H	7-0	City University of New York: Queens College	Molloy College
2021-10-22	A	7-2	CUNY: Baruch College	Pratt Institute
2021-10-22	H	6-1	Florida Gulf Coast University	Keiser University
2021-10-22	A	4-0	Franklin Pierce College	Southern New Hampshire University
2021-10-22	H	5-2	King University	Emory & Henry College
2021-10-22	H	5-2	Monmouth University	Saint Francis College - NY
2021-10-22	N	5-0	North Central College	Augustana College - IL
2021-10-22	A	8-1	Ramapo College of New Jersey	Albertus Magnus College
2021-10-22	H	4-3	Shepherd University	Frostburg State University
2021-10-22	H	7-0	University of the District of Columbia	Daemen College
2021-10-22	N	5-1	Wheaton College - IL	Millikin University
2021-10-22	H	4-0	Wilmington University (DE)	Chestnut Hill College
2021-10-23	A	6-1	California University of Pennsylvania	Lock Haven University of Pennsylvania
2021-10-23	H	5-0	Colby-Sawyer College	Regis College - Massachusetts
2021-10-23	A	4-3	Davenport University	Northwood University (MI)
2021-10-23	H	5-0	Endicott College	Roger Williams University
2021-10-23	H	4-3	Fairfield University	Sacred Heart University
2021-10-23	N	5-1	Franciscan University of Steubenville	Grove City College
2021-10-23	N	4-3	Mercyhurst University	Binghamton University
2021-10-23	N	5-2	Millikin University	Augustana College - IL
2021-10-23	N	4-0	Newberry College	Mars Hill University
2021-10-23	A	4-0	Newberry College	North Greenville College
2021-10-23	N	5-0	North Central College	Wheaton College - IL
2021-10-23	H	5-2	North Greenville College	Mars Hill University
2021-10-23	A	7-0	St. Thomas Aquinas College	Molloy College
2021-10-23	H	7-0	SUNY Buffalo	Binghamton University
2021-10-23	H	7-0	SUNY Buffalo	Mercyhurst University
2021-10-23	H	7-0	University of the District of Columbia	D'Youville College
2021-10-23	A	6-1	Wagner College	Rider University
2021-10-23	H	7-0	Washburn University of Topeka	William Jewell College
2021-10-23	A	5-2	Washington & Jefferson College	Westminster College - Pennsylvania
2021-10-23	N	4-0	Wilmington University (DE)	Thomas Jefferson University
2021-10-24	H	4-1	Franklin Pierce College	Adelphi University
2021-10-24	H	6-3	Pratt Institute	Yeshiva University
2021-10-24	H	6-3	Stockton University	CUNY: Baruch College
2021-10-24	A	7-1	West Virginia State University	Virginia State University
2021-10-26	A	5-4	Buena Vista University	Nebraska Wesleyan University
2021-10-26	N	5-0	CUNY: Baruch College	CUNY: Brooklyn College
2021-10-26	N	5-0	CUNY: Hunter College	CUNY: John Jay College
2021-10-26	H	7-0	Daemen College	D'Youville College
2021-10-27	A	6-1	Anderson University - SC	North Greenville College
2021-10-28	N	5-2	CUNY: Baruch College	CUNY: Hunter College
2021-10-29	N	4-1	City University of New York: Queens College	St. Thomas Aquinas College
2021-10-29	H	7-0	Newberry College	Southern Wesleyan University
2021-10-29	A	7-0	Ouachita Baptist University	John Brown University
2021-10-29	N	4-0	University of the District of Columbia	Daemen College
2021-10-29	H	5-2	University of Wyoming	Montana State University
2021-10-30	A	7-0	Northeastern State University	John Brown University
2021-10-30	N	5-2	Northeastern State University	Ouachita Baptist University
2021-10-30	N	4-2	University of the District of Columbia	City University of New York: Queens College
2021-11-01	A	6-1	Tusculum College	North Greenville College
2021-11-02	H	4-3	Brescia University	Kentucky Wesleyan College
2021-11-04	A	9-0	Post University	Albertus Magnus College
2021-11-05	H	7-0	New Jersey Institute of Technology	Southeastern Louisiana University
2021-11-05	H	6-1	New Jersey Institute of Technology	University of Delaware
2021-11-05	N	6-1	University of Delaware	Southeastern Louisiana University
2021-11-06	N	5-0	Franciscan University of Steubenville	Washington & Jefferson College
2021-11-12	H	7-0	Loyola University New Orleans	Jones College
2021-11-18	H	6-3	Stevenson University	Marymount University
2022-01-14	H	5-2	Florida Gulf Coast University	University of Toledo
2022-01-14	A	5-2	Kennesaw State University	Wofford College
2022-01-14	H	4-3	University of Kentucky	East Tennessee State University
2022-01-14	H	4-3	University of Kentucky	East Tennessee State University
2022-01-14	H	7-0	University of Memphis	University of North Alabama
2022-01-14	H	7-0	University of Memphis	University of North Alabama
2022-01-14	A	5-2	University of Nevada (Reno)	Biola University
2022-01-14	H	6-1	Xavier University (Ohio)	Northern Kentucky University
2022-01-15	N	4-3	Brigham Young University	Baylor University
2022-01-15	H	5-2	Dartmouth College	United States Military Academy
2022-01-15	N	7-0	Drake University	Marquette University
2022-01-15	N	4-1	Florida Atlantic University	Georgia State University
2022-01-15	N	6-1	Florida Atlantic University	Middle Tennessee State University
2022-01-15	H	4-2	Florida Gulf Coast University	Georgia State University
2022-01-15	H	7-0	Furman University	Emmanuel College - GA
2022-01-15	H	5-2	Furman University	Virginia Commonwealth University
2022-01-15	A	7-0	Kennesaw State University	Presbyterian College
2022-01-15	N	4-3	Louisiana Tech University	University of Wyoming
2022-01-15	H	4-0	Loyola Marymount University	University of California: San Diego
2022-01-15	N	4-0	Marshall University	Longwood University
2022-01-15	H	7-0	Mississippi State University	Jacksonville State University
2022-01-15	N	4-3	Montana State University	University of Wyoming
2022-01-15	A	7-0	Northern Kentucky University	Thomas More College
2022-01-15	H	6-1	Syracuse University	United States Military Academy
2022-01-15	H	4-0	Texas Christian University	Abilene Christian University
2022-01-15	H	4-0	Texas Christian University	University of the Incarnate Word
2022-01-15	A	4-3	University of Minnesota	Florida Gulf Coast University
2022-01-15	N	6-1	University of Minnesota	Liberty University
2022-01-15	A	7-0	University of Nevada (Reno)	University of California: Riverside
2022-01-15	H	6-0	University of North Carolina	Appalachian State University
2022-01-15	H	7-0	University of North Carolina	Elon University
2022-01-15	N	4-0	University of North Texas	Abilene Christian University
2022-01-15	N	4-2	University of Toledo	Liberty University
2022-01-15	H	7-0	University of Tulsa	Louisiana Tech University
2022-01-15	H	7-0	University of Tulsa	Montana State University
2022-01-15	H	7-0	University of Utah	Dixie State College
2022-01-15	H	7-0	University of Utah	Dixie State College
2022-01-15	H	7-0	University of Virginia	Longwood University
2022-01-15	H	7-0	University of Virginia	Marshall University
2022-01-15	A	6-1	University of Washington	University of Hawaii
2022-01-15	H	5-2	Valparaiso University	Indiana University-Purdue University Indianapolis
2022-01-15	H	5-2	Xavier University (Ohio)	University of Dayton
2022-01-16	N	6-1	Baylor University	University of Illinois
2022-01-16	N	7-0	Louisiana Tech University	Montana State University
2022-01-16	H	7-0	Old Dominion University	Penn State University
2022-01-16	H	7-0	Purdue University	Indiana University-Purdue University Indianapolis
2022-01-16	H	5-2	Purdue University	University of Cincinnati
2022-01-16	H	4-0	Southern Methodist University	Abilene Christian University
2022-01-16	H	7-0	Southern Methodist University	University of Texas at San Antonio
2022-01-16	H	7-0	Texas A&M University	McNeese State University
2022-01-16	H	7-0	Texas A&M University	Tarleton State University
2022-01-16	H	6-1	University of Iowa	Drake University
2022-01-16	H	6-1	University of Iowa	Marquette University
2022-01-16	H	5-2	University of Kentucky	Miami University - OH
2022-01-16	H	7-0	University of Memphis	University of Central Arkansas
2022-01-16	H	7-0	University of Oregon	Portland State University
2022-01-16	H	6-1	University of Tulsa	University of Wyoming
2022-01-17	H	7-0	Arizona State University	Northern Arizona University
2022-01-17	N	4-1	Middle Tennessee State University	Georgia State University
2022-01-17	N	7-0	Tarleton State University	McNeese State University
2022-01-17	N	5-2	University of Illinois	Brigham Young University
2022-01-17	N	5-2	University of Minnesota	Florida Atlantic University
2022-01-17	H	7-0	University of Oklahoma	University of Wyoming
2022-01-17	A	5-2	Western Kentucky University	Bellarmine University
2022-01-18	H	6-0	University of North Carolina	Campbell University
2022-01-18	H	7-0	University of North Carolina	East Carolina University
2022-01-18	H	4-3	University of Oklahoma	Princeton University
2022-01-19	H	6-1	Clemson University	Presbyterian College
2022-01-19	H	5-2	Oklahoma State University	Princeton University
2022-01-19	H	6-1	Texas A&M University-Corpus Christi	Prairie View A&M University
2022-01-19	H	7-0	Texas A&M University-Corpus Christi	Prairie View A&M University
2022-01-19	H	7-0	University of San Francisco	Academy of Art University
2022-01-19	H	5-2	Western Carolina University	Lenoir-Rhyne College
2022-01-20	H	7-0	Stanford University	University of California: Davis
2022-01-20	H	7-0	Tulane University	Alcorn State University
2022-01-20	H	7-0	University of Illinois	Harvard University
2022-01-20	A	7-0	University of Miami (FL)	Florida Gulf Coast University
2022-01-21	H	5-1	Belmont University	Middle Tennessee State University
2022-01-21	A	7-0	California State University: Fresno	Point Loma Nazarene University
2022-01-21	A	7-0	California State University: Fresno	University of California: San Diego
2022-01-21	N	6-1	Colorado State University	New Mexico State University
2022-01-21	H	4-0	DePaul University	Bradley University
2022-01-21	H	4-3	Duke University	Ohio State University
2022-01-21	N	4-3	Illinois State University	University of North Dakota
2022-01-21	H	5-2	Indiana University-Purdue University Indianapolis	Bellarmine University
2022-01-21	H	4-3	Loyola University Maryland	St. Bonaventure University
2022-01-21	H	7-0	Marquette University	Chicago State University
2022-01-21	A	6-1	Miami University - OH	Butler University
2022-01-21	A	7-0	Miami University - OH	University of Indianapolis
2022-01-21	H	5-2	Penn State University	West Virginia University
2022-01-21	H	4-2	Sam Houston State University	Prairie View A&M University
2022-01-21	H	7-0	Sam Houston State University	Prairie View A&M University
2022-01-21	H	6-1	San Diego State University	California State University: Sacramento
2022-01-21	H	6-1	Stetson University	Mercer University
2022-01-21	H	4-0	Texas Tech University	Abilene Christian University
2022-01-21	H	5-0	Texas Tech University	University of Texas at El Paso
2022-01-21	A	6-1	University of California: Berkeley	University of California: Santa Barbara
2022-01-21	A	4-1	University of Kentucky	University of Notre Dame
2022-01-21	H	4-3	University of Louisville	Marshall University
2022-01-21	H	5-2	University of Louisville	University of Cincinnati
2022-01-21	H	5-2	University of Oklahoma	University of South Carolina
2022-01-21	A	4-0	University of Tennessee	University of North Carolina at Charlotte
2022-01-21	H	5-2	University of Tennessee: Chattanooga	Jacksonville State University
2022-01-21	H	4-3	University of the Incarnate Word	Montana State University
2022-01-21	H	5-2	University of Tulsa	University of Kansas
2022-01-21	H	7-0	University of Virginia	University of Richmond
2022-01-21	H	7-0	Vanderbilt University	Middle Tennessee State University
2022-01-21	H	5-2	Virginia Commonwealth University	Temple University
2022-01-21	H	6-1	Washington State University	Brigham Young University
2022-01-22	A	4-3	Abilene Christian University	University of Texas at San Antonio
2022-01-22	H	7-0	Angelo State University	Weatherford College
2022-01-22	H	4-0	Arizona State University	Colorado State University
2022-01-22	H	4-0	Arizona State University	New Mexico State University
2022-01-22	H	7-0	Ball State University	Eastern Illinois University
2022-01-22	H	6-0	Boston College	New Jersey Institute of Technology
2022-01-22	H	4-3	Bucknell University	Villanova University
2022-01-22	N	4-3	California Polytechnic State University	Gonzaga University
2022-01-22	H	6-1	Clemson University	Western Carolina University
2022-01-22	H	5-1	Clemson University	Western Carolina University
2022-01-22	A	4-3	Cleveland State University	University of Dayton
2022-01-22	N	4-3	Florida Agricultural & Mechanical University	McNeese State University
2022-01-22	N	5-2	Furman University	University of Alabama at Birmingham
2022-01-22	H	7-0	Harvard University	Quinnipiac University
2022-01-22	H	7-0	Iowa State University	Illinois State University
2022-01-22	H	7-0	Iowa State University	University of North Dakota
2022-01-22	H	7-0	Kansas State University	Missouri State University
2022-01-22	H	6-1	Kansas State University	University of South Dakota
2022-01-22	A	6-1	Marshall University	Bellarmine University
2022-01-22	H	7-0	Mississippi State University	University of Louisiana at Lafayette
2022-01-22	H	4-1	Mississippi State University	University of Memphis
2022-01-22	H	4-3	North Carolina State University	Princeton University
2022-01-22	N	6-1	Northwestern State University	University of Texas at Tyler
2022-01-22	H	7-0	Purdue University	Xavier University (Ohio)
2022-01-22	H	6-1	Rutgers University	United States Military Academy
2022-01-22	H	7-0	Samford University	Alabama State University
2022-01-22	H	4-0	San Diego State University	University of California: Riverside
2022-01-22	A	5-2	Southern Illinois University Edwardsville	Valparaiso University
2022-01-22	A	6-1	St. John's University (NY)	Dartmouth College
2022-01-22	H	5-2	Syracuse University	Brown University
2022-01-22	H	7-0	Texas A&M University	Texas State University: San Marcos
2022-01-22	H	7-0	Texas A&M University	University of Houston
2022-01-22	N	7-0	United States Air Force Academy	Montana State University
2022-01-22	N	7-0	United States Military Academy	Bradley University
2022-01-22	H	6-1	United States Naval Academy	Saint Francis University - PA
2022-01-22	H	7-0	United States Naval Academy	St. Bonaventure University
2022-01-22	N	6-1	University of Arkansas	University of Central Arkansas
2022-01-22	N	5-0	University of Arkansas	University of Missouri: Kansas City
2022-01-22	A	4-3	University of California: Berkeley	Pepperdine University
2022-01-22	H	5-2	University of California: San Diego	California State University: Sacramento
2022-01-22	H	4-0	University of California: Santa Barbara	St. Mary's College - CA
2022-01-22	N	6-1	University of Central Arkansas	Austin Peay State University
2022-01-22	H	4-3	University of Central Florida	University of Pennsylvania
2022-01-22	H	6-1	University of Louisiana at Monroe	Grambling State University
2022-01-22	H	7-0	University of Maryland	Coppin State College
2022-01-22	H	7-0	University of Maryland	Georgetown University
2022-01-22	H	7-0	University of Michigan	Oakland University
2022-01-22	H	7-0	University of Michigan	Western Michigan University
2022-01-22	H	6-1	University of Minnesota	Drake University
2022-01-22	H	7-0	University of North Carolina at Asheville	Tusculum College
2022-01-22	H	7-0	University of North Carolina at Charlotte	Wingate University
2022-01-22	H	7-0	University of North Carolina at Charlotte	Wingate University
2022-01-22	N	6-1	University of North Texas	Arkansas State University
2022-01-22	H	7-0	University of Notre Dame	Bowling Green State University
2022-01-22	H	6-1	University of Notre Dame	Michigan State University
2022-01-22	H	7-0	University of Oklahoma	Tarleton State University
2022-01-22	H	6-1	University of San Diego	California State University: Fresno
2022-01-22	H	4-0	University of Southern California	Loyola Marymount University
2022-01-22	H	7-0	University of Southern California	University of San Francisco
2022-01-22	H	7-0	University of Utah	Seattle University
2022-01-22	H	7-0	University of Utah	University of Montana
2022-01-22	H	7-0	University of Washington	Brigham Young University
2022-01-22	H	6-1	Virginia Polytechnic Institute & State University	East Tennessee State University
2022-01-22	H	6-1	Weber State University	Dixie State College
2022-01-22	H	7-0	Wichita State University	Newman University
2022-01-22	H	5-2	Wichita State University	Saint Louis University
2022-01-22	H	6-1	Yale University	Boston University
2022-01-23	H	4-3	Auburn University	Furman University
2022-01-23	H	7-0	Auburn University	University of Alabama at Birmingham
2022-01-23	H	6-1	Columbia University	Long Island University
2022-01-23	H	7-0	Columbia University	Sacred Heart University
2022-01-23	H	4-3	Creighton University	University of North Dakota
2022-01-23	H	4-2	Duke University	Princeton University
2022-01-23	H	5-1	Florida State University	McNeese State University
2022-01-23	H	4-3	Florida State University	Mercer University
2022-01-23	N	7-0	Idaho State University	Dixie State College
2022-01-23	H	7-0	James Madison University	Georgetown University
2022-01-23	H	6-1	North Carolina State University	East Tennessee State University
2022-01-23	H	4-3	North Carolina State University	Ohio State University
2022-01-23	A	5-2	Penn State University	Syracuse University
2022-01-23	A	5-2	Saint Francis University - PA	Morgan State University
2022-01-23	N	4-3	Saint Louis University	Oral Roberts University
2022-01-23	A	5-2	Southern Illinois University Edwardsville	Chicago State University
2022-01-23	H	4-0	Texas Christian University	Arkansas State University
2022-01-23	H	4-0	Texas Christian University	Northwestern State University
2022-01-23	A	6-1	United States Air Force Academy	University of the Incarnate Word
2022-01-23	A	4-2	United States Military Academy	DePaul University
2022-01-23	H	6-1	University of Alabama	Samford University
2022-01-23	H	7-0	University of Alabama	Troy State University
2022-01-23	N	7-0	University of Arkansas	Austin Peay State University
2022-01-23	N	4-3	University of Central Arkansas	University of Missouri: Kansas City
2022-01-23	A	7-0	University of Cincinnati	University of Dayton
2022-01-23	H	6-1	University of Florida	University of North Florida
2022-01-23	H	4-0	University of Illinois	Chicago State University
2022-01-23	H	7-0	University of Illinois	Eastern Illinois University
2022-01-23	H	6-1	University of Kentucky	Southeast Missouri State University
2022-01-23	H	4-0	University of Kentucky	Southeast Missouri State University
2022-01-23	H	4-3	University of Louisville	Miami University - OH
2022-01-23	H	7-0	University of Minnesota	Marquette University
2022-01-23	H	7-0	University of Mississippi	University of North Alabama
2022-01-23	H	4-0	University of Mississippi	University of North Alabama
2022-01-23	N	4-3	University of Montana	Seattle University
2022-01-23	A	4-3	University of Nebraska Omaha	University of Wisconsin-Milwaukee
2022-01-23	H	7-0	University of North Carolina at Asheville	Lees-McRae College
2022-01-23	H	5-2	University of South Alabama	University of New Orleans
2022-01-23	N	6-1	University of South Dakota	Missouri State University
2022-01-23	A	7-0	University of South Florida	Florida Agricultural & Mechanical University
2022-01-23	H	4-2	University of Southern California	St. Mary's College - CA
2022-01-23	A	4-3	University of Tennessee	Wake Forest University
2022-01-23	H	4-3	University of Tennessee: Chattanooga	Middle Tennessee State University
2022-01-23	H	7-0	University of Texas	Texas State University: San Marcos
2022-01-23	H	7-0	University of Texas at El Paso	Western New Mexico University
2022-01-23	H	7-0	University of Washington	Eastern Washington University
2022-01-23	N	6-1	University of Wyoming	Northeastern State University
2022-01-23	H	5-2	Vanderbilt University	Northwestern University
2022-01-23	H	7-0	Wake Forest University	Davidson College
2022-01-23	H	7-0	Western Michigan University	Ferris State University
2022-01-23	H	4-0	Western Michigan University	Ferris State University
2022-01-23	H	7-0	Yale University	Quinnipiac University
2022-01-24	H	7-0	Presbyterian College	Lander University
2022-01-24	H	7-0	University of Florida	University of South Florida
2022-01-25	H	4-3	Boston College	Brown University
2022-01-25	H	6-1	Rice University	Lamar University
2022-01-25	A	6-1	Texas A&M University-Corpus Christi	Prairie View A&M University
2022-01-25	A	5-0	Texas A&M University-Corpus Christi	Prairie View A&M University
2022-01-25	H	7-0	University of Miami (FL)	Florida Atlantic University
2022-01-25	H	7-0	University of Nebraska	Creighton University
2022-01-26	H	5-2	Georgia Gwinnett College	University of West Alabama
2022-01-26	A	4-3	Loyola Marymount University	University of California: Los Angeles
2022-01-27	H	6-1	Abilene Christian University	Angelo State University
2022-01-27	H	9-0	Chabot College	Solano Community College
2022-01-27	H	6-1	Charleston Southern University	Wofford College
2022-01-27	H	4-0	Drake University	University of South Dakota
2022-01-27	H	7-2	Glendale Community College - CA	Fullerton College
2022-01-27	N	4-0	Indiana Wesleyan University	Midway University
2022-01-27	H	8-1	Los Angeles Mission College	Rio Hondo College
2022-01-27	N	4-2	Montreat College	William Woods University
2022-01-27	N	4-2	Savannah College of Art & Design	University of the Cumberlands
2022-01-27	H	7-0	Texas A&M University	Prairie View A&M University
2022-01-27	H	7-0	Texas A&M University	Texas A&M University-Corpus Christi
2022-01-27	N	4-0	Union College - KY	Holy Cross College (Indiana)
2022-01-27	H	5-2	University of Wisconsin	Texas Christian University
2022-01-27	H	7-0	Virginia Commonwealth University	Elon University
2022-01-28	N	4-3	Auburn University	Arizona State University
2022-01-28	H	4-1	Baylor University	University of Kansas
2022-01-28	H	5-4	Birmingham-Southern College	Central Alabama Community College
2022-01-28	A	7-0	California State University: Fresno	California State University: Sacramento
2022-01-28	H	5-2	Chicago State University	Eastern Illinois University
2022-01-28	H	9-0	Copiah-Lincoln Community College	Southwest Mississippi Community College
2022-01-28	H	7-0	Creighton University	University of Northern Iowa
2022-01-28	H	9-0	East Central Community College	Northeast Mississippi Community College
2022-01-28	A	7-0	East Tennessee State University	Middle Tennessee State University
2022-01-28	N	4-2	Elon University	University of Richmond
2022-01-28	A	8-1	Hinds Community College	Mississippi Gulf Coast Community College
2022-01-28	H	7-0	Illinois State University	University of Illinois: Springfield
2022-01-28	N	4-2	Indiana Wesleyan University	Montreat College
2022-01-28	A	6-1	Louisiana State University at Alexandria	Xavier University of Louisiana
2022-01-28	A	4-1	Loyola Marymount University	California State University: Long Beach
2022-01-28	H	5-2	Marquette University	University of North Dakota
2022-01-28	H	6-1	Marshall University	Eastern Michigan University
2022-01-28	H	7-0	Midwestern State University	McMurry University
2022-01-28	N	4-1	Mississippi State University	University of Iowa
2022-01-28	H	6-1	Montana State University	Seattle University
2022-01-28	N	4-3	Murray State University	Eastern Michigan University
2022-01-28	A	5-2	New Jersey Institute of Technology	Rutgers University
2022-01-28	A	7-0	Nicholls State University	Loyola University New Orleans
2022-01-28	H	5-4	Orange Coast College	College of the Canyons
2022-01-28	H	8-1	Riverside Community College	Glendale Community College - CA
2022-01-28	N	6-1	Sacred Heart University	Binghamton University
2022-01-28	H	6-1	Samford University	University of North Alabama
2022-01-28	N	4-3	Savannah College of Art & Design	Union College - KY
2022-01-28	A	7-0	Southern Illinois University Edwardsville	Indiana University-Purdue University Indianapolis
2022-01-28	N	4-2	Southern Methodist University	Rice University
2022-01-28	H	4-0	St. John's University (NY)	Siena College
2022-01-28	H	9-0	St. Mary's University - MN	Northwestern College - MN
2022-01-28	N	4-2	Stanford University	University of Arkansas
2022-01-28	H	7-0	Stetson University	Florida National University
2022-01-28	A	5-2	Tarleton State University	Lipscomb University
2022-01-28	H	6-1	Texas A&M University-Corpus Christi	University of Texas at San Antonio
2022-01-28	A	4-3	Texas State University: San Marcos	Stephen F. Austin State University
2022-01-28	H	7-0	United States Military Academy	Seton Hall University
2022-01-28	H	4-0	University of California: Berkeley	Brigham Young University
2022-01-28	H	4-0	University of California: Los Angeles	California Polytechnic State University
2022-01-28	H	4-2	University of Central Florida	University of California: Santa Barbara
2022-01-28	H	5-2	University of Dayton	Northern Kentucky University
2022-01-28	A	5-2	University of Delaware	George Washington University
2022-01-28	H	5-0	University of Georgia	University of North Florida
2022-01-28	H	5-2	University of Houston	University of Louisiana at Monroe
2022-01-28	H	5-2	University of Memphis	Xavier University (Ohio)
2022-01-28	A	7-0	University of New Orleans	Alcorn State University
2022-01-28	A	7-0	University of New Orleans	Alcorn State University
2022-01-28	H	4-0	University of North Carolina	University of North Carolina at Charlotte
2022-01-28	H	5-2	University of North Texas	New Mexico State University
2022-01-28	H	6-1	University of Pennsylvania	Drexel University
2022-01-28	A	4-3	University of Portland	Portland State University
2022-01-28	N	4-3	University of Southern California	University of Miami (FL)
2022-01-28	H	4-0	University of Texas	Florida Atlantic University
2022-01-28	H	7-0	University of Texas at Arlington	Dallas Baptist University
2022-01-28	H	5-2	University of Texas at Arlington	Prairie View A&M University
2022-01-28	N	4-0	University of the Cumberlands	Holy Cross College (Indiana)
2022-01-28	N	4-2	University of Tulsa	University of Oregon
2022-01-28	A	4-3	University of Utah	University of Cincinnati
2022-01-28	H	4-0	University of Virginia	James Madison University
2022-01-28	N	4-3	University of Washington	University of Denver
2022-01-28	A	6-1	University of Wisconsin	DePaul University
2022-01-28	N	4-1	Vanderbilt University	University of San Diego
2022-01-28	H	5-2	Washington State University	University of Montana
2022-01-28	N	6-0	William Woods University	Midway University
2022-01-29	H	7-0	Abilene Christian University	Dallas Baptist University
2022-01-29	H	5-2	Angelo State University	Tyler Junior College
2022-01-29	N	4-1	Arizona State University	University of California: Santa Barbara
2022-01-29	A	4-0	Auburn University	University of Central Florida
2022-01-29	N	6-1	Brown University	University of Massachusetts Amherst
2022-01-29	H	6-1	California State University: Fullerton	Azusa Pacific University
2022-01-29	H	5-2	California State University: Los Angeles	California Institute of Technology
2022-01-29	H	7-0	California State University: Northridge	Westmont College
2022-01-29	H	7-0	Clemson University	Georgia Southern University
2022-01-29	H	7-0	Cleveland State University	St. Bonaventure University
2022-01-29	H	5-2	Cleveland State University	Western Michigan University
2022-01-29	A	9-0	College of the Sequoias	Antelope Valley College
2022-01-29	H	5-2	Dartmouth College	Boston University
2022-01-29	H	4-2	Drake University	Wichita State University
2022-01-29	H	4-0	Duke University	University of Nebraska
2022-01-29	H	7-0	Embry-Riddle Aeronautical University - FL	Abraham Baldwin College
2022-01-29	H	4-3	Florida State University	University of Illinois
2022-01-29	H	7-0	Fresno Pacific University	William Jessup University
2022-01-29	H	6-1	George Washington University	Morgan State University
2022-01-29	H	7-0	Illinois State University	Chicago State University
2022-01-29	N	4-3	Indiana Wesleyan University	Savannah College of Art & Design
2022-01-29	H	7-0	Liberty University	Campbell University
2022-01-29	H	6-1	Liberty University	Georgetown University
2022-01-29	A	7-0	Long Island University	Siena College
2022-01-29	H	4-3	Marshall University	Murray State University
2022-01-29	H	7-0	Mercer University	Alabama Agricultural & Mechanical University
2022-01-29	H	7-0	Mercer University	Young Harris College
2022-01-29	A	7-2	Meridian Community College	Coastal Alabama Community College
2022-01-29	H	4-0	North Carolina State University	Penn State University
2022-01-29	H	4-1	Northern Illinois University	Bradley University
2022-01-29	H	4-1	Ohio State University	Oklahoma State University
2022-01-29	A	4-3	Old Dominion University	Georgia Institute of Technology
2022-01-29	N	5-2	Oral Roberts University	Seattle University
